"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName","Title","Year","Rated","Released","Runtime","Genre","Director","Writer","Actors","Plot","Language","Country","Awards","Poster","Metascore","imdbRating","imdbVotes","imdbID","Type","totalSeasons","Season","Episode","seriesID","IMDb","Metacritic","RottenTomatoes","Rating","Rated.Date","Prime","Amazon.Type"
"Best Animated Feature Film","Winner","Jared Bush, Byron Howard, Yvett Merino, Clark Spencer","94-2022","tt2953050","Encanto","nm1158544","Jared Bush",NA,NA,"Encanto",2021,"PG","24 Nov 2021","102 min","Animation, Adventure, Comedy","Jared Bush, Byron Howard, Charise Castro Smith","Charise Castro Smith, Jared Bush, Byron Howard","Stephanie Beatriz, María Cecilia Botero, John Leguizamo","A young Colombian woman has to face the frustration of being the only member of her family without magical powers.","English, Spanish","United States","9 wins & 70 nominations","https://m.media-amazon.com/images/M/MV5BNjE5NzA4ZDctOTJkZi00NzM0LTkwOTYtMDI4MmNkMzIxODhkXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg","76","7.3","112,762","tt2953050","movie",NA,NA,NA,NA,"7.3/10","76/100",NA,7,2022-01-26,NA,NA
"Best Animated Feature Film","Winner","Jared Bush, Byron Howard, Yvett Merino, Clark Spencer","94-2022","tt2953050","Encanto","nm0397174","Byron Howard",NA,NA,"Encanto",2021,"PG","24 Nov 2021","102 min","Animation, Adventure, Comedy","Jared Bush, Byron Howard, Charise Castro Smith","Charise Castro Smith, Jared Bush, Byron Howard","Stephanie Beatriz, María Cecilia Botero, John Leguizamo","A young Colombian woman has to face the frustration of being the only member of her family without magical powers.","English, Spanish","United States","9 wins & 70 nominations","https://m.media-amazon.com/images/M/MV5BNjE5NzA4ZDctOTJkZi00NzM0LTkwOTYtMDI4MmNkMzIxODhkXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg","76","7.3","112,762","tt2953050","movie",NA,NA,NA,NA,"7.3/10","76/100",NA,7,2022-01-26,NA,NA
"Best Animated Feature Film","Winner","Jared Bush, Byron Howard, Yvett Merino, Clark Spencer","94-2022","tt2953050","Encanto","nm2486917","Yvett Merino",NA,NA,"Encanto",2021,"PG","24 Nov 2021","102 min","Animation, Adventure, Comedy","Jared Bush, Byron Howard, Charise Castro Smith","Charise Castro Smith, Jared Bush, Byron Howard","Stephanie Beatriz, María Cecilia Botero, John Leguizamo","A young Colombian woman has to face the frustration of being the only member of her family without magical powers.","English, Spanish","United States","9 wins & 70 nominations","https://m.media-amazon.com/images/M/MV5BNjE5NzA4ZDctOTJkZi00NzM0LTkwOTYtMDI4MmNkMzIxODhkXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg","76","7.3","112,762","tt2953050","movie",NA,NA,NA,NA,"7.3/10","76/100",NA,7,2022-01-26,NA,NA
"Best Animated Feature Film","Winner","Jared Bush, Byron Howard, Yvett Merino, Clark Spencer","94-2022","tt2953050","Encanto","nm1192875","Clark Spencer",NA,NA,"Encanto",2021,"PG","24 Nov 2021","102 min","Animation, Adventure, Comedy","Jared Bush, Byron Howard, Charise Castro Smith","Charise Castro Smith, Jared Bush, Byron Howard","Stephanie Beatriz, María Cecilia Botero, John Leguizamo","A young Colombian woman has to face the frustration of being the only member of her family without magical powers.","English, Spanish","United States","9 wins & 70 nominations","https://m.media-amazon.com/images/M/MV5BNjE5NzA4ZDctOTJkZi00NzM0LTkwOTYtMDI4MmNkMzIxODhkXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg","76","7.3","112,762","tt2953050","movie",NA,NA,NA,NA,"7.3/10","76/100",NA,7,2022-01-26,NA,NA
"Best Animated Feature Film",NA,"Jonas Poher Rasmussen, Monica HellstrÃ¸m, Signe Byrge SÃ¸rensen, Charlotte de La Gournerie","94-2022","tt8430054","Flee","nm1853542","Jonas Poher Rasmussen",NA,NA,"Flee",2021,"PG-13","17 Jun 2021","89 min","Documentary, Animation","Jonas Poher Rasmussen","Amin Nawabi, Jonas Poher Rasmussen","Daniel Karimyar, Fardin Mijdzadeh, Milad Eskandari","FLEE tells the extraordinary true story of a man, Amin, on the verge of marriage which compels him to reveal his hidden past for the first time.","Danish, English, Dari, Russian, Swedish","Denmark, Sweden, Norway, France, United States, Spain, Italy, United Kingdom","62 wins & 121 nominations","https://m.media-amazon.com/images/M/MV5BMTBmYzU0NWQtMmE3NC00MTEyLWJlMDktOGIzYTlmZjJlNDZhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg","90","8.1","2,479","tt8430054","movie",NA,NA,NA,NA,"8.1/10","90/100","98%",9,2021-12-02,NA,NA
"Best Animated Feature Film",NA,"Jonas Poher Rasmussen, Monica HellstrÃ¸m, Signe Byrge SÃ¸rensen, Charlotte de La Gournerie","94-2022","tt8430054","Flee","nm1445547","Monica Hellstrøm",NA,NA,"Flee",2021,"PG-13","17 Jun 2021","89 min","Documentary, Animation","Jonas Poher Rasmussen","Amin Nawabi, Jonas Poher Rasmussen","Daniel Karimyar, Fardin Mijdzadeh, Milad Eskandari","FLEE tells the extraordinary true story of a man, Amin, on the verge of marriage which compels him to reveal his hidden past for the first time.","Danish, English, Dari, Russian, Swedish","Denmark, Sweden, Norway, France, United States, Spain, Italy, United Kingdom","62 wins & 121 nominations","https://m.media-amazon.com/images/M/MV5BMTBmYzU0NWQtMmE3NC00MTEyLWJlMDktOGIzYTlmZjJlNDZhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg","90","8.1","2,479","tt8430054","movie",NA,NA,NA,NA,"8.1/10","90/100","98%",9,2021-12-02,NA,NA
"Best Animated Feature Film",NA,"Jonas Poher Rasmussen, Monica HellstrÃ¸m, Signe Byrge SÃ¸rensen, Charlotte de La Gournerie","94-2022","tt8430054","Flee","nm1718147","Signe Byrge Sørensen",NA,NA,"Flee",2021,"PG-13","17 Jun 2021","89 min","Documentary, Animation","Jonas Poher Rasmussen","Amin Nawabi, Jonas Poher Rasmussen","Daniel Karimyar, Fardin Mijdzadeh, Milad Eskandari","FLEE tells the extraordinary true story of a man, Amin, on the verge of marriage which compels him to reveal his hidden past for the first time.","Danish, English, Dari, Russian, Swedish","Denmark, Sweden, Norway, France, United States, Spain, Italy, United Kingdom","62 wins & 121 nominations","https://m.media-amazon.com/images/M/MV5BMTBmYzU0NWQtMmE3NC00MTEyLWJlMDktOGIzYTlmZjJlNDZhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg","90","8.1","2,479","tt8430054","movie",NA,NA,NA,NA,"8.1/10","90/100","98%",9,2021-12-02,NA,NA
"Best Animated Feature Film",NA,"Jonas Poher Rasmussen, Monica HellstrÃ¸m, Signe Byrge SÃ¸rensen, Charlotte de La Gournerie","94-2022","tt8430054","Flee","nm7753662","Charlotte de La Gournerie",NA,NA,"Flee",2021,"PG-13","17 Jun 2021","89 min","Documentary, Animation","Jonas Poher Rasmussen","Amin Nawabi, Jonas Poher Rasmussen","Daniel Karimyar, Fardin Mijdzadeh, Milad Eskandari","FLEE tells the extraordinary true story of a man, Amin, on the verge of marriage which compels him to reveal his hidden past for the first time.","Danish, English, Dari, Russian, Swedish","Denmark, Sweden, Norway, France, United States, Spain, Italy, United Kingdom","62 wins & 121 nominations","https://m.media-amazon.com/images/M/MV5BMTBmYzU0NWQtMmE3NC00MTEyLWJlMDktOGIzYTlmZjJlNDZhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg","90","8.1","2,479","tt8430054","movie",NA,NA,NA,NA,"8.1/10","90/100","98%",9,2021-12-02,NA,NA
"Best Animated Feature Film",NA,"Enrico Casarosa, Andrea Warren","94-2022","tt12801262","Luca","nm1154836","Enrico Casarosa",NA,NA,"Luca",2021,"PG","18 Jun 2021","95 min","Animation, Adventure, Comedy","Enrico Casarosa","Enrico Casarosa, Jesse Andrews, Simon Stephenson","Jacob Tremblay, Jack Dylan Grazer, Emma Berman","On the Italian Riviera, an unlikely but strong friendship grows between a human being and a sea monster disguised as a human.","English, Italian","United States","2 wins & 54 nominations","https://m.media-amazon.com/images/M/MV5BZTQyNTU0MDktYTFkYi00ZjNhLWE2ODctMzBkM2U1ZTk3YTMzXkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_SX300.jpg","71","7.5","132,805","tt12801262","movie",NA,NA,NA,NA,"7.5/10","71/100","91%",9,2022-02-22,NA,NA
"Best Animated Feature Film",NA,"Enrico Casarosa, Andrea Warren","94-2022","tt12801262","Luca","nm0912717","Andrea Warren",NA,NA,"Luca",2021,"PG","18 Jun 2021","95 min","Animation, Adventure, Comedy","Enrico Casarosa","Enrico Casarosa, Jesse Andrews, Simon Stephenson","Jacob Tremblay, Jack Dylan Grazer, Emma Berman","On the Italian Riviera, an unlikely but strong friendship grows between a human being and a sea monster disguised as a human.","English, Italian","United States","2 wins & 54 nominations","https://m.media-amazon.com/images/M/MV5BZTQyNTU0MDktYTFkYi00ZjNhLWE2ODctMzBkM2U1ZTk3YTMzXkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_SX300.jpg","71","7.5","132,805","tt12801262","movie",NA,NA,NA,NA,"7.5/10","71/100","91%",9,2022-02-22,NA,NA
"Best Animated Feature Film",NA,"Don Hall, Carlos LÃ³pez Estrada, Osnat Shurer, Peter Del Vecho","94-2022","tt5109280","Raya and the Last Dragon","nm2320658","Don Hall",NA,NA,"Raya and the Last Dragon",2021,"PG","05 Mar 2021","107 min","Animation, Action, Adventure","Don Hall, Carlos López Estrada, John Ripa","Qui Nguyen, Adele Lim, Paul Briggs","Kelly Marie Tran, Awkwafina, Gemma Chan","In a realm known as Kumandra, a re-imagined Earth inhabited by an ancient civilization, a warrior named Raya is determined to find the last dragon.","English","United States","3 wins & 37 nominations","https://m.media-amazon.com/images/M/MV5BZWNiOTc4NGItNGY4YS00ZGNkLThkOWEtMDE2ODcxODEwNjkwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg","75","7.3","128,826","tt5109280","movie",NA,NA,NA,NA,"7.3/10","75/100","94%",7,2021-07-09,NA,NA
"Best Animated Feature Film",NA,"Don Hall, Carlos LÃ³pez Estrada, Osnat Shurer, Peter Del Vecho","94-2022","tt5109280","Raya and the Last Dragon","nm2788015","Carlos López Estrada",NA,NA,"Raya and the Last Dragon",2021,"PG","05 Mar 2021","107 min","Animation, Action, Adventure","Don Hall, Carlos López Estrada, John Ripa","Qui Nguyen, Adele Lim, Paul Briggs","Kelly Marie Tran, Awkwafina, Gemma Chan","In a realm known as Kumandra, a re-imagined Earth inhabited by an ancient civilization, a warrior named Raya is determined to find the last dragon.","English","United States","3 wins & 37 nominations","https://m.media-amazon.com/images/M/MV5BZWNiOTc4NGItNGY4YS00ZGNkLThkOWEtMDE2ODcxODEwNjkwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg","75","7.3","128,826","tt5109280","movie",NA,NA,NA,NA,"7.3/10","75/100","94%",7,2021-07-09,NA,NA
"Best Animated Feature Film",NA,"Don Hall, Carlos LÃ³pez Estrada, Osnat Shurer, Peter Del Vecho","94-2022","tt5109280","Raya and the Last Dragon","nm1575873","Osnat Shurer",NA,NA,"Raya and the Last Dragon",2021,"PG","05 Mar 2021","107 min","Animation, Action, Adventure","Don Hall, Carlos López Estrada, John Ripa","Qui Nguyen, Adele Lim, Paul Briggs","Kelly Marie Tran, Awkwafina, Gemma Chan","In a realm known as Kumandra, a re-imagined Earth inhabited by an ancient civilization, a warrior named Raya is determined to find the last dragon.","English","United States","3 wins & 37 nominations","https://m.media-amazon.com/images/M/MV5BZWNiOTc4NGItNGY4YS00ZGNkLThkOWEtMDE2ODcxODEwNjkwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg","75","7.3","128,826","tt5109280","movie",NA,NA,NA,NA,"7.3/10","75/100","94%",7,2021-07-09,NA,NA
"Best Animated Feature Film",NA,"Don Hall, Carlos LÃ³pez Estrada, Osnat Shurer, Peter Del Vecho","94-2022","tt5109280","Raya and the Last Dragon","nm1275326","Peter Del Vecho",NA,NA,"Raya and the Last Dragon",2021,"PG","05 Mar 2021","107 min","Animation, Action, Adventure","Don Hall, Carlos López Estrada, John Ripa","Qui Nguyen, Adele Lim, Paul Briggs","Kelly Marie Tran, Awkwafina, Gemma Chan","In a realm known as Kumandra, a re-imagined Earth inhabited by an ancient civilization, a warrior named Raya is determined to find the last dragon.","English","United States","3 wins & 37 nominations","https://m.media-amazon.com/images/M/MV5BZWNiOTc4NGItNGY4YS00ZGNkLThkOWEtMDE2ODcxODEwNjkwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg","75","7.3","128,826","tt5109280","movie",NA,NA,NA,NA,"7.3/10","75/100","94%",7,2021-07-09,NA,NA
"Best Animated Feature Film",NA,"Michael Rianda (as Mike Rianda), Phil Lord, Christopher Miller, Kurt Albrecht","94-2022","tt7979580","The Mitchells vs the Machines","nm5106831","Michael Rianda",NA,NA,"The Mitchells vs the Machines",2021,"PG","30 Apr 2021","113 min","Animation, Adventure, Comedy","Michael Rianda, Jeff Rowe","Michael Rianda, Jeff Rowe, Peter Szilagyi","Abbi Jacobson, Danny McBride, Maya Rudolph","A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.","English","United States, Hong Kong","33 wins & 53 nominations","https://m.media-amazon.com/images/M/MV5BMjdkZjNjNDItYzc4MC00NTkxLTk1MWEtY2UyZjY5MjUwNDNkXkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_SX300.jpg","81","7.7","87,455","tt7979580","movie",NA,NA,NA,NA,"7.7/10","81/100","97%",6,2022-02-20,NA,NA
"Best Animated Feature Film",NA,"Michael Rianda (as Mike Rianda), Phil Lord, Christopher Miller, Kurt Albrecht","94-2022","tt7979580","The Mitchells vs the Machines","nm0520488","Phil Lord",NA,NA,"The Mitchells vs the Machines",2021,"PG","30 Apr 2021","113 min","Animation, Adventure, Comedy","Michael Rianda, Jeff Rowe","Michael Rianda, Jeff Rowe, Peter Szilagyi","Abbi Jacobson, Danny McBride, Maya Rudolph","A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.","English","United States, Hong Kong","33 wins & 53 nominations","https://m.media-amazon.com/images/M/MV5BMjdkZjNjNDItYzc4MC00NTkxLTk1MWEtY2UyZjY5MjUwNDNkXkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_SX300.jpg","81","7.7","87,455","tt7979580","movie",NA,NA,NA,NA,"7.7/10","81/100","97%",6,2022-02-20,NA,NA
"Best Animated Feature Film",NA,"Michael Rianda (as Mike Rianda), Phil Lord, Christopher Miller, Kurt Albrecht","94-2022","tt7979580","The Mitchells vs the Machines","nm0588087","Christopher Miller",NA,NA,"The Mitchells vs the Machines",2021,"PG","30 Apr 2021","113 min","Animation, Adventure, Comedy","Michael Rianda, Jeff Rowe","Michael Rianda, Jeff Rowe, Peter Szilagyi","Abbi Jacobson, Danny McBride, Maya Rudolph","A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.","English","United States, Hong Kong","33 wins & 53 nominations","https://m.media-amazon.com/images/M/MV5BMjdkZjNjNDItYzc4MC00NTkxLTk1MWEtY2UyZjY5MjUwNDNkXkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_SX300.jpg","81","7.7","87,455","tt7979580","movie",NA,NA,NA,NA,"7.7/10","81/100","97%",6,2022-02-20,NA,NA
"Best Animated Feature Film",NA,"Michael Rianda (as Mike Rianda), Phil Lord, Christopher Miller, Kurt Albrecht","94-2022","tt7979580","The Mitchells vs the Machines","nm0016957","Kurt Albrecht",NA,NA,"The Mitchells vs the Machines",2021,"PG","30 Apr 2021","113 min","Animation, Adventure, Comedy","Michael Rianda, Jeff Rowe","Michael Rianda, Jeff Rowe, Peter Szilagyi","Abbi Jacobson, Danny McBride, Maya Rudolph","A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope.","English","United States, Hong Kong","33 wins & 53 nominations","https://m.media-amazon.com/images/M/MV5BMjdkZjNjNDItYzc4MC00NTkxLTk1MWEtY2UyZjY5MjUwNDNkXkEyXkFqcGdeQXVyMTA1OTcyNDQ4._V1_SX300.jpg","81","7.7","87,455","tt7979580","movie",NA,NA,NA,NA,"7.7/10","81/100","97%",6,2022-02-20,NA,NA
